,Location,Month,Avg_MinTemp,Avg_MaxTemp,Avg_Rainfall,RainyDays_Percent,HeavyRain_Percent,Avg_TempRange
352,PearceRAAF,5,9.773469387755101,22.722857142857144,2.2047008547008544,0.30522088353413657,0.024096385542168676,12.930452674897118
353,PearceRAAF,6,8.721810699588477,19.72603305785124,2.56137339055794,0.3401639344262295,0.03278688524590164,11.016182572614108
354,PearceRAAF,7,7.074766355140187,18.195327102803738,3.8246231155778894,0.44907407407407407,0.032407407407407406,11.146478873239436
355,PearceRAAF,8,8.394570135746607,19.403603603603607,3.4861904761904765,0.4594594594594595,0.018018018018018018,11.001357466063348
356,PearceRAAF,9,8.656930693069308,20.745049504950494,2.8060109289617485,0.3811881188118812,0.01485148514851485,12.08811881188119
357,PearceRAAF,10,10.668036529680366,25.16090909090909,0.8889423076923078,0.25675675675675674,0.0045045045045045045,14.41788990825688
358,PearceRAAF,11,12.930837004405287,29.00657894736842,0.7150442477876106,0.13478260869565217,0.0,16.03920704845815
359,PearceRAAF,12,15.192105263157895,31.603684210526314,0.5967391304347825,0.08421052631578947,0.005263157894736842,16.41157894736842
360,Penrith,1,18.88754716981132,31.415730337078653,3.3685823754789275,0.40074906367041196,0.052434456928838954,12.542264150943396
361,Penrith,2,18.860550458715597,29.733333333333334,4.109345794392524,0.4246575342465753,0.0593607305936073,10.873394495412844
362,Penrith,3,17.077205882352942,27.69816176470588,2.728571428571428,0.3786764705882353,0.04044117647058824,10.620955882352941
363,Penrith,4,13.507234042553192,24.308936170212768,2.524675324675325,0.39574468085106385,0.03404255319148936,10.801702127659574
364,Penrith,5,9.008363636363637,21.264363636363637,0.9169117647058824,0.3236363636363636,0.007272727272727273,12.256
365,Penrith,6,7.491320754716981,17.917358490566038,2.393181818181818,0.539622641509434,0.033962264150943396,10.426037735849057
366,Penrith,7,5.563223140495867,17.85267489711934,0.792468619246862,0.41975308641975306,0.00411522633744856,12.277685950413222
367,Penrith,8,6.218032786885246,19.959183673469386,1.0603305785123969,0.27346938775510204,0.012244897959183673,13.722540983606558
368,Penrith,9,9.433333333333334,23.432188841201715,0.9946902654867257,0.2703862660944206,0.004291845493562232,14.009090909090908
369,Penrith,10,12.064166666666667,25.995020746887967,1.1680672268907564,0.2987551867219917,0.004149377593360996,13.942499999999999
370,Penrith,11,15.726068376068376,28.598297872340428,3.0870689655172416,0.40425531914893614,0.05531914893617021,12.896153846153846
371,Penrith,12,17.201716738197426,29.446153846153845,2.661946902654867,0.3803418803418803,0.042735042735042736,12.290557939914162
372,Perth,1,18.870967741935484,32.43189964157706,0.48673835125448034,0.11469534050179211,0.0035842293906810036,13.560931899641577
373,Perth,2,18.74867256637168,32.06725663716814,0.8566371681415929,0.08849557522123894,0.008849557522123894,13.31858407079646
374,Perth,3,16.968458781362006,29.757347670250894,0.646594982078853,0.14695340501792115,0.010752688172043012,12.788888888888888
375,Perth,4,14.230833333333333,26.420833333333334,1.1125,0.21666666666666667,0.008333333333333333,12.19
376,Perth,5,10.302508960573476,22.25448028673835,2.960573476702509,0.32616487455197135,0.043010752688172046,11.951971326164875
377,Perth,6,8.755471698113206,19.727169811320753,3.6045283018867926,0.4188679245283019,0.045283018867924525,10.971698113207546
378,Perth,7,7.387455197132616,18.370609318996415,4.300358422939068,0.5161290322580645,0.053763440860215055,10.9831541218638
379,Perth,8,8.546594982078853,19.67383512544803,3.278853046594982,0.4767025089605735,0.02867383512544803,11.127240143369175
380,Perth,9,9.658888888888889,20.6635687732342,2.7466666666666666,0.4740740740740741,0.011111111111111112,10.998884758364312
381,Perth,10,12.14910394265233,24.279211469534047,0.9985663082437277,0.26881720430107525,0.010752688172043012,12.130107526881721
382,Perth,11,14.446666666666667,26.986296296296295,0.9762962962962963,0.18888888888888888,0.007407407407407408,12.539629629629628
383,Perth,12,16.419758064516127,29.44516129032258,0.5258064516129033,0.08870967741935484,0.008064516129032258,13.025403225806452
384,PerthAirport,1,18.370967741935484,33.253405017921146,0.556989247311828,0.0967741935483871,0.007168458781362007,14.882437275985662
385,PerthAirport,2,18.255752212389382,32.695132743362834,0.636283185840708,0.084070796460177,0.004424778761061947,14.439380530973452
386,PerthAirport,3,16.35878136200717,30.249820788530467,0.6344086021505376,0.12186379928315412,0.010752688172043012,13.891039426523298
387,PerthAirport,4,13.730416666666667,26.745,0.9466666666666667,0.17916666666666667,0.008333333333333333,13.014583333333333
388,PerthAirport,5,10.217562724014336,22.363799283154123,2.517562724014337,0.32974910394265233,0.021505376344086023,12.146236559139785
389,PerthAirport,6,8.84943396226415,19.770566037735847,3.0581132075471698,0.3849056603773585,0.04150943396226415,10.921132075471698
390,PerthAirport,7,7.39233870967742,18.41048387096774,3.6838709677419357,0.4314516129032258,0.04435483870967742,11.018145161290322
391,PerthAirport,8,8.566532258064516,19.674999999999997,3.761290322580645,0.4838709677419355,0.04838709677419355,11.108467741935485
392,PerthAirport,9,9.020833333333334,20.770416666666666,2.8266666666666667,0.42916666666666664,0.016666666666666666,11.749583333333334
393,PerthAirport,10,11.118145161290323,24.573387096774194,0.9274193548387096,0.27419354838709675,0.008064516129032258,13.45524193548387
394,PerthAirport,11,13.600833333333332,27.87458333333333,0.9141666666666667,0.17083333333333334,0.008333333333333333,14.27375
395,PerthAirport,12,15.684331797235023,30.466820276497696,0.5087557603686637,0.08294930875576037,0.009216589861751152,14.782488479262673
396,Portland,1,12.464855072463768,22.87410071942446,1.3978339350180504,0.3489208633093525,0.01079136690647482,10.41123188405797
397,Portland,2,13.266964285714286,22.78392857142857,1.1963963963963964,0.3392857142857143,0.017857142857142856,9.516964285714286
398,Portland,3,12.105434782608695,21.503985507246377,1.7435897435897436,0.5217391304347826,0.007246376811594203,9.398550724637682
399,Portland,4,10.124050632911393,18.786610878661087,2.2633333333333336,0.6875,0.0125,8.625847457627119
400,Portland,5,8.608303249097473,15.941218637992833,3.12831541218638,0.7455197132616488,0.021505376344086023,7.3440433212996385
401,Portland,6,6.82851711026616,13.86188679245283,3.913207547169811,0.7773584905660378,0.03773584905660377,7.038403041825095
402,Portland,7,6.741129032258065,13.245161290322581,4.304032258064517,0.8508064516129032,0.020161290322580645,6.504032258064516
403,Portland,8,7.164777327935223,14.16923076923077,4.019512195121951,0.7894736842105263,0.016194331983805668,7.004453441295547
404,Portland,9,7.708403361344537,15.723109243697479,2.889830508474576,0.7100840336134454,0.012605042016806723,8.014705882352942
405,Portland,10,8.590650406504066,17.570731707317073,2.013061224489796,0.573170731707317,0.016260162601626018,8.980081300813008
406,Portland,11,10.442499999999999,19.483333333333334,1.6483333333333334,0.5041666666666667,0.0125,9.040833333333333
407,Portland,12,11.178604651162791,21.129302325581396,1.6140845070422536,0.4232558139534884,0.004651162790697674,9.950697674418604
408,Richmond,1,18.05802919708029,30.75434782608696,3.090909090909091,0.44404332129963897,0.04693140794223827,12.673357664233576
409,Richmond,2,18.205454545454543,29.489090909090912,3.7009345794392523,0.42272727272727273,0.05454545454545454,11.283636363636363
410,Richmond,3,16.26896551724138,27.447709923664124,3.458964143426295,0.40076335877862596,0.05725190839694656,11.178927203065133
411,Richmond,4,12.323728813559322,24.2385593220339,3.125,0.3898305084745763,0.03389830508474576,11.914830508474576
412,Richmond,5,7.112635379061372,21.04296028880866,1.0818840579710145,0.30324909747292417,0.01444043321299639,13.930324909747291
413,Richmond,6,6.038910505836576,17.975581395348836,2.5348659003831417,0.3726235741444867,0.026615969581749048,11.946692607003891
414,Richmond,7,4.1020408163265305,17.82734693877551,0.78099173553719,0.3224489795918367,0.00816326530612245,13.725306122448979
415,Richmond,8,4.576050420168067,19.83833333333333,1.0598290598290598,0.21666666666666667,0.0125,15.239915966386555
416,Richmond,9,7.986440677966102,23.018644067796608,1.12274678111588,0.2457627118644068,0.00847457627118644,15.032203389830508
417,Richmond,10,10.962499999999999,25.38790322580645,0.9246963562753037,0.2862903225806452,0.004032258064516129,14.425403225806452
418,Richmond,11,14.988888888888889,28.443589743589744,2.3310344827586205,0.3803418803418803,0.03418803418803419,13.454700854700855
419,Richmond,12,16.48450704225352,28.814084507042253,2.8334928229665075,0.38967136150234744,0.056338028169014086,12.329577464788732
420,Sale,1,13.596762589928058,26.539208633093523,1.087364620938628,0.27697841726618705,0.007194244604316547,12.942446043165468
421,Sale,2,13.900896860986547,25.640358744394618,1.7384615384615385,0.35874439461883406,0.02242152466367713,11.739461883408072
422,Sale,3,12.305017921146954,24.3584229390681,1.4286738351254482,0.37992831541218636,0.0035842293906810036,12.053405017921147
